"Date","Price","Open","High","Low","Vol.","Change %"
"08-08-2022","79.584","79.425","79.689","79.420","","0.28%"
"05-08-2022","79.360","79.160","79.494","78.918","","0.25%"
"04-08-2022","79.160","79.096","79.840","79.048","","0.07%"
"03-08-2022","79.108","78.627","79.243","78.574","","0.66%"
"02-08-2022","78.587","78.961","79.002","78.393","","-0.47%"
"01-08-2022","78.959","79.185","79.241","78.894","","-0.48%"
"29-07-2022","79.336","79.604","79.604","79.168","","-0.36%"
"28-07-2022","79.626","79.763","79.855","79.586","","-0.27%"
"27-07-2022","79.845","79.823","79.995","79.774","","0.00%"
"26-07-2022","79.843","79.735","79.884","79.692","","0.19%"
"25-07-2022","79.691","79.784","79.885","79.678","","-0.17%"
"22-07-2022","79.830","79.883","79.938","79.803","","-0.03%"
"21-07-2022","79.850","80.026","80.067","79.760","","-0.16%"
"20-07-2022","79.980","79.907","80.067","79.878","","0.16%"
"19-07-2022","79.850","79.989","80.072","79.857","","-0.18%"
"18-07-2022","79.990","79.817","80.020","79.703","","0.29%"
"15-07-2022","79.760","79.867","79.979","79.715","","-0.16%"
"14-07-2022","79.890","79.708","80.235","79.666","","0.30%"
"13-07-2022","79.650","79.490","79.870","79.475","","0.25%"
"12-07-2022","79.450","79.466","79.666","79.459","","0.05%"
"11-07-2022","79.410","79.255","79.585","79.255","","0.19%"
"08-07-2022","79.260","79.180","79.435","79.128","","0.11%"
"07-07-2022","79.175","79.046","79.278","78.905","","0.16%"
"06-07-2022","79.047","79.186","79.398","78.922","","-0.32%"
"05-07-2022","79.298","78.964","79.428","78.956","","0.45%"
"04-07-2022","78.939","78.984","79.088","78.871","","-0.02%"
"01-07-2022","78.956","78.983","79.159","78.818","","-0.01%"
"30-06-2022","78.965","78.900","79.095","78.867","","0.03%"
"29-06-2022","78.945","79.004","79.075","78.856","","-0.06%"
"28-06-2022","78.995","78.445","79.047","78.438","","0.71%"
"27-06-2022","78.440","78.283","78.571","78.196","","0.24%"
"24-06-2022","78.255","78.182","78.375","78.120","","0.14%"
"23-06-2022","78.145","78.220","78.377","78.112","","-0.04%"
"22-06-2022","78.180","78.150","78.410","78.121","","0.06%"
"21-06-2022","78.133","77.937","78.143","77.935","","0.26%"
"20-06-2022","77.927","78.002","78.058","77.879","","-0.03%"
"17-06-2022","77.952","77.993","78.112","77.941","","-0.03%"
"16-06-2022","77.977","78.036","78.123","77.917","","-0.25%"
"15-06-2022","78.171","78.030","78.227","77.977","","0.19%"
"14-06-2022","78.022","78.128","78.128","77.953","","-0.10%"
"13-06-2022","78.104","78.185","78.323","77.963","","-0.05%"
"10-06-2022","78.144","77.804","78.208","77.778","","0.42%"
"09-06-2022","77.815","77.707","77.874","77.690","","0.14%"
"08-06-2022","77.709","77.700","77.811","77.598","","0.06%"
"07-06-2022","77.664","77.784","77.847","77.620","","-0.19%"
"06-06-2022","77.814","77.678","77.854","77.554","","0.26%"
"03-06-2022","77.615","77.423","77.680","77.393","","0.28%"
"02-06-2022","77.399","77.562","77.654","77.377","","-0.21%"
"01-06-2022","77.560","77.627","77.655","77.431","","-0.05%"
"31-05-2022","77.598","77.553","77.752","77.553","","0.06%"
"30-05-2022","77.554","77.595","77.595","77.487","","-0.09%"
"27-05-2022","77.624","77.640","77.703","77.533","","-0.02%"
"26-05-2022","77.636","77.504","77.716","77.504","","0.14%"
"25-05-2022","77.531","77.496","77.641","77.459","","0.07%"
"24-05-2022","77.475","77.528","77.690","77.463","","-0.09%"
"23-05-2022","77.545","77.678","77.738","77.445","","-0.41%"
"20-05-2022","77.865","77.432","77.891","77.432","","0.58%"
"19-05-2022","77.415","77.825","77.825","77.378","","-0.51%"
"18-05-2022","77.810","77.455","77.810","77.455","","0.43%"
"17-05-2022","77.476","77.822","77.822","77.375","","-0.46%"
"16-05-2022","77.833","77.512","77.911","77.512","","0.46%"
"13-05-2022","77.480","77.440","77.548","77.243","","0.06%"
"12-05-2022","77.435","77.418","77.645","77.294","","0.01%"
"11-05-2022","77.425","77.254","77.502","77.155","","0.26%"
"10-05-2022","77.225","77.374","77.472","77.114","","-0.18%"
"09-05-2022","77.365","76.987","77.535","76.987","","0.50%"
"06-05-2022","76.979","76.518","77.079","76.518","","0.61%"
"05-05-2022","76.514","76.149","76.578","76.007","","0.30%"
"04-05-2022","76.282","76.474","76.603","76.206","","-0.25%"
"03-05-2022","76.470","76.490","76.675","76.450","","-0.02%"
"02-05-2022","76.485","76.515","76.530","76.327","","-0.07%"
"29-04-2022","76.535","76.617","76.704","76.264","","-0.18%"
"28-04-2022","76.670","76.521","76.720","76.407","","0.05%"
"27-04-2022","76.632","76.773","76.816","76.498","","-0.06%"
"26-04-2022","76.680","76.546","76.705","76.451","","-0.09%"
"25-04-2022","76.748","76.556","76.800","76.552","","0.36%"
"22-04-2022","76.475","76.283","76.533","76.205","","0.28%"
"21-04-2022","76.262","76.282","76.390","76.080","","-0.01%"
"20-04-2022","76.269","76.475","76.548","76.156","","-0.23%"
"19-04-2022","76.445","76.285","76.560","76.253","","0.21%"
"18-04-2022","76.284","76.308","76.453","76.222","","-0.06%"
"15-04-2022","76.332","76.306","76.365","76.286","","0.05%"
"14-04-2022","76.292","76.145","76.296","76.081","","0.22%"
"13-04-2022","76.122","76.155","76.286","76.044","","0.05%"
"12-04-2022","76.082","75.938","76.196","75.938","","0.32%"
"11-04-2022","75.836","75.966","76.111","75.805","","-0.16%"
"08-04-2022","75.960","75.932","76.061","75.722","","0.06%"
"07-04-2022","75.913","75.962","76.050","75.776","","-0.04%"
"06-04-2022","75.947","75.424","76.074","75.424","","0.64%"
"05-04-2022","75.465","75.434","75.572","75.260","","0.02%"
"04-04-2022","75.451","75.922","75.951","75.354","","-0.72%"
"01-04-2022","75.995","75.918","76.021","75.863","","0.09%"
"31-03-2022","75.928","75.845","75.968","75.651","","0.14%"
"30-03-2022","75.823","75.668","75.984","75.615","","0.21%"
"29-03-2022","75.666","76.005","76.176","75.565","","-0.56%"
"28-03-2022","76.090","76.320","76.390","76.022","","-0.26%"
"25-03-2022","76.285","76.222","76.299","76.125","","-0.03%"
"24-03-2022","76.305","76.510","76.510","76.166","","-0.29%"
"23-03-2022","76.530","76.104","76.530","75.982","","0.49%"
"22-03-2022","76.159","76.308","76.520","75.996","","-0.17%"
"21-03-2022","76.285","76.034","76.285","76.005","","0.29%"
"18-03-2022","76.065","76.065","76.210","76.017","","0.17%"
"17-03-2022","75.937","76.054","76.090","75.755","","-0.35%"
"16-03-2022","76.200","76.271","76.482","76.108","","-0.29%"
"15-03-2022","76.420","76.470","76.690","76.302","","-0.04%"
"14-03-2022","76.450","76.654","76.720","76.440","","-0.08%"
"11-03-2022","76.511","76.371","76.737","76.272","","0.26%"
"10-03-2022","76.310","76.271","76.497","76.071","","-0.09%"
"09-03-2022","76.382","76.928","77.014","76.317","","-0.68%"
"08-03-2022","76.905","76.996","77.174","76.725","","-0.09%"
"07-03-2022","76.975","76.665","77.160","76.665","","0.72%"
"04-03-2022","76.425","75.945","76.438","75.944","","0.60%"
"03-03-2022","75.971","75.660","76.020","75.627","","0.44%"
"02-03-2022","75.638","75.928","75.947","75.590","","-0.19%"
"01-03-2022","75.782","75.289","75.817","75.284","","0.35%"
"28-02-2022","75.520","75.767","75.808","75.285","","0.59%"
"25-02-2022","75.075","75.415","75.475","75.075","","-0.71%"
"24-02-2022","75.615","74.679","75.835","74.643","","1.31%"
"23-02-2022","74.640","74.630","74.735","74.531","","0.01%"
"22-02-2022","74.630","74.692","74.999","74.602","","0.14%"
"21-02-2022","74.524","74.596","74.742","74.355","","-0.22%"
"18-02-2022","74.687","75.070","75.109","74.469","","-0.56%"
"17-02-2022","75.105","74.973","75.233","74.945","","0.07%"
"16-02-2022","75.050","75.198","75.319","74.955","","-0.17%"
"15-02-2022","75.177","75.630","75.749","75.162","","-0.67%"
"14-02-2022","75.686","75.571","75.712","75.377","","0.45%"
"11-02-2022","75.348","75.315","75.530","75.172","","0.33%"
"10-02-2022","75.102","74.815","75.288","74.806","","0.39%"
"09-02-2022","74.808","74.720","74.890","74.655","","0.12%"
"08-02-2022","74.719","74.639","74.823","74.599","","0.09%"
"07-02-2022","74.655","74.697","74.832","74.625","","0.01%"
"04-02-2022","74.645","74.644","74.843","74.601","","0.00%"
"03-02-2022","74.644","74.851","74.941","74.621","","-0.24%"
"02-02-2022","74.823","74.751","75.047","74.685","","0.10%"
"01-02-2022","74.751","74.561","74.902","74.432","","0.26%"
"31-01-2022","74.556","75.035","75.077","74.556","","-0.65%"
"28-01-2022","75.046","75.203","75.224","74.881","","-0.22%"
"27-01-2022","75.209","75.139","75.329","75.054","","0.41%"
"26-01-2022","74.903","74.798","74.979","74.720","","0.16%"
"25-01-2022","74.787","74.657","74.819","74.567","","0.19%"
"24-01-2022","74.642","74.373","74.757","74.307","","0.31%"
"21-01-2022","74.409","74.483","74.593","74.279","","-0.08%"
"20-01-2022","74.468","74.420","74.552","74.311","","0.02%"
"19-01-2022","74.455","74.567","74.747","74.375","","-0.15%"
"18-01-2022","74.565","74.243","74.618","74.213","","0.42%"
"17-01-2022","74.255","74.182","74.377","74.137","","0.13%"
"14-01-2022","74.156","73.929","74.213","73.916","","0.25%"
"13-01-2022","73.972","73.773","73.993","73.773","","0.24%"
"12-01-2022","73.797","73.797","74.072","73.762","","-0.03%"
"11-01-2022","73.817","74.047","74.056","73.767","","-0.28%"
"10-01-2022","74.025","74.215","74.235","73.996","","-0.34%"
"07-01-2022","74.278","74.434","74.434","74.246","","-0.14%"
"06-01-2022","74.385","74.432","74.520","74.326","","0.13%"
"05-01-2022","74.285","74.535","74.600","74.254","","-0.33%"
"04-01-2022","74.530","74.389","74.732","74.389","","0.17%"
"03-01-2022","74.400","74.484","74.502","74.266","","-0.12%"
"31-12-2021","74.486","74.422","74.532","74.106","","0.10%"
"30-12-2021","74.415","74.495","74.670","74.284","","-0.21%"
"29-12-2021","74.570","74.750","74.865","74.568","","-0.19%"
"28-12-2021","74.715","74.939","75.000","74.599","","-0.35%"
"27-12-2021","74.980","75.019","75.190","74.959","","-0.03%"
"24-12-2021","75.004","75.059","75.228","74.998","","-0.04%"
"23-12-2021","75.035","75.503","75.505","75.035","","-0.56%"
"22-12-2021","75.460","75.685","75.685","75.449","","-0.32%"
"21-12-2021","75.705","75.795","75.800","75.404","","-0.03%"
"20-12-2021","75.730","76.030","76.188","75.730","","-0.37%"
"17-12-2021","76.013","76.208","76.309","75.951","","-0.22%"
"16-12-2021","76.184","76.179","76.343","76.086","","-0.22%"
"15-12-2021","76.355","76.097","76.423","76.035","","0.41%"
"14-12-2021","76.045","75.775","76.045","75.752","","0.36%"
"13-12-2021","75.770","75.680","75.818","75.575","","0.07%"
"10-12-2021","75.718","75.633","75.885","75.585","","0.16%"
"09-12-2021","75.599","75.405","75.691","75.381","","0.29%"
"08-12-2021","75.384","75.412","75.591","75.306","","-0.03%"
"07-12-2021","75.409","75.397","75.513","75.272","","0.02%"
"06-12-2021","75.395","75.181","75.475","75.181","","0.20%"
"03-12-2021","75.241","75.017","75.349","74.948","","0.34%"
"02-12-2021","74.989","75.016","75.099","74.902","","-0.04%"
"01-12-2021","75.021","75.087","75.087","74.798","","-0.11%"
"30-11-2021","75.100","75.043","75.204","74.852","","0.07%"
"29-11-2021","75.050","74.826","75.186","74.803","","-0.02%"
"26-11-2021","75.065","74.601","75.105","74.575","","0.76%"
"25-11-2021","74.502","74.647","74.647","74.464","","-0.16%"
"24-11-2021","74.622","74.438","74.622","74.322","","0.24%"
"23-11-2021","74.447","74.440","74.592","74.371","","0.00%"
"22-11-2021","74.445","74.347","74.527","74.298","","0.13%"
"19-11-2021","74.350","74.184","74.498","74.184","","0.25%"
"18-11-2021","74.165","74.295","74.338","74.015","","-0.12%"
"17-11-2021","74.255","74.469","74.542","74.218","","-0.27%"
"16-11-2021","74.457","74.425","74.535","74.285","","0.07%"
"15-11-2021","74.404","74.373","74.520","74.340","","0.08%"
"12-11-2021","74.347","74.334","74.545","74.274","","0.05%"
"11-11-2021","74.312","74.410","74.607","74.282","","-0.14%"
"10-11-2021","74.415","74.187","74.437","74.076","","0.32%"
"09-11-2021","74.175","73.905","74.175","73.834","","0.34%"
"08-11-2021","73.921","74.224","74.295","73.876","","-0.36%"
"05-11-2021","74.191","74.560","74.582","74.171","","-0.48%"
"04-11-2021","74.548","74.450","74.567","74.218","","0.13%"
"03-11-2021","74.452","74.700","74.745","74.380","","-0.33%"
"02-11-2021","74.695","74.837","74.910","74.570","","-0.19%"
"01-11-2021","74.837","74.935","75.045","74.794","","-0.13%"
"29-10-2021","74.935","74.803","75.048","74.755","","0.20%"
"28-10-2021","74.788","75.069","75.136","74.750","","-0.37%"
"27-10-2021","75.069","74.942","75.110","74.884","","0.17%"
"26-10-2021","74.942","75.022","75.175","74.862","","-0.11%"
"25-10-2021","75.022","74.945","75.182","74.887","","0.03%"
"22-10-2021","74.999","74.869","74.999","74.672","","0.15%"
"21-10-2021","74.889","74.829","74.944","74.703","","0.11%"
"20-10-2021","74.810","75.075","75.209","74.761","","-0.41%"
"19-10-2021","75.120","75.240","75.275","74.892","","-0.12%"
"18-10-2021","75.210","75.041","75.409","75.041","","0.24%"
"15-10-2021","75.030","74.987","75.075","74.882","","0.05%"
"14-10-2021","74.995","75.256","75.385","74.970","","-0.41%"
"13-10-2021","75.306","75.502","75.535","75.194","","-0.24%"
"12-10-2021","75.488","75.434","75.685","75.179","","0.11%"
"11-10-2021","75.403","75.119","75.546","75.070","","0.36%"
"08-10-2021","75.131","74.844","75.197","74.822","","0.41%"
"07-10-2021","74.825","74.768","74.950","74.714","","0.06%"
"06-10-2021","74.778","74.522","75.066","74.522","","0.29%"
"05-10-2021","74.565","74.578","74.688","74.430","","-0.03%"
"04-10-2021","74.588","74.147","74.597","74.135","","0.59%"
"01-10-2021","74.150","74.190","74.389","74.090","","-0.03%"
"30-09-2021","74.170","74.326","74.361","74.115","","-0.17%"
"29-09-2021","74.298","74.174","74.359","74.097","","0.13%"
"28-09-2021","74.200","73.800","74.260","73.734","","0.51%"
"27-09-2021","73.825","73.685","73.886","73.610","","0.01%"
"24-09-2021","73.821","73.832","73.875","73.619","","0.01%"
"23-09-2021","73.810","73.880","73.912","73.600","","-0.02%"
"22-09-2021","73.825","73.777","73.955","73.675","","0.11%"
"21-09-2021","73.745","73.645","73.759","73.555","","0.12%"
"20-09-2021","73.653","73.825","73.847","73.615","","0.01%"
"17-09-2021","73.645","73.526","73.645","73.413","","0.10%"
"16-09-2021","73.575","73.445","73.616","73.335","","0.18%"
"15-09-2021","73.445","73.629","73.742","73.423","","-0.27%"
"14-09-2021","73.647","73.529","73.734","73.517","","0.11%"
"13-09-2021","73.565","73.545","73.787","73.545","","0.06%"
"10-09-2021","73.524","73.556","73.556","73.375","","-0.03%"
"09-09-2021","73.546","73.740","73.897","73.506","","-0.34%"
